  _id , _uuid ,datetime,just_booted, reset_reason,uptime,fw_version,modem_fw_version,rsrp
193466,359746167128144,2025-08-05 15:09:04.394064,t,16,584845930,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193456,359746167128144,2025-08-05 14:55:09.060631,t,16,584010582,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193453,359746167128144,2025-08-05 14:51:53.763179,t,16,583815333,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193451,359746167128144,2025-08-05 14:43:38.148615,t,16,583319701,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193449,359746167128144,2025-08-05 14:41:22.311334,t,16,583183848,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
193445,359746167128144,2025-08-05 14:38:23.417531,t,16,583004953,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
193438,359746167128144,2025-08-05 14:30:02.055702,t,16,582503595,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
193431,359746167128144,2025-08-05 14:20:44.540967,t,16,581946026,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
193429,359746167128144,2025-08-05 14:18:51.483330,t,16,581832975,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
193422,359746167128144,2025-08-05 14:02:32.423661,t,16,580853864,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193416,359746167128144,2025-08-05 13:55:56.722579,t,16,580458186,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193412,359746167128144,2025-08-05 13:46:57.844169,t,16,579919297,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193411,359746167128144,2025-08-05 13:44:41.512037,t,16,579782964,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193407,359746167128144,2025-08-05 13:38:00.064601,t,16,579381471,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193405,359746167128144,2025-08-05 13:31:23.218447,t,16,578984609,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193391,359746167128144,2025-08-05 13:14:45.648399,t,16,577987057,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
193380,359746167128144,2025-08-05 13:03:48.453393,t,16,577329846,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193371,359746167128144,2025-08-05 12:45:48.206152,t,16,576249594,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193360,359746167128144,2025-08-05 12:39:11.584260,t,16,575852946,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193356,359746167128144,2025-08-05 12:34:34.625445,t,16,575575980,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193354,359746167128144,2025-08-05 12:31:58.146322,t,16,575419529,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193340,359746167128144,2025-08-05 12:06:37.327792,t,16,573898694,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
193338,359746167128144,2025-08-05 12:00:42.161827,t,16,573543466,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193333,359746167128144,2025-08-05 11:54:25.081313,t,16,573166436,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193330,359746167128144,2025-08-05 11:46:46.520719,t,16,572707872,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193324,359746167128144,2025-08-05 11:41:10.980764,t,16,572372260,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−92
193323,359746167128144,2025-08-05 11:39:38.620195,t,16,572279895,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193319,359746167128144,2025-08-05 11:34:41.446231,t,16,571982734,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193316,359746167128144,2025-08-05 11:31:07.728783,t,16,571769022,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193315,359746167128144,2025-08-05 11:28:52.853168,t,16,571634146,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−93
193309,359746167128144,2025-08-05 11:20:17.822195,t,16,571119093,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−94
193302,359746167128144,2025-08-05 11:12:22.169855,t,16,570643416,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193292,359746167128144,2025-08-05 10:48:02.613610,t,16,569183854,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193289,359746167128144,2025-08-05 10:44:27.438772,t,16,568968645,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193282,359746167128144,2025-08-05 10:36:30.381101,t,16,568491613,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−91
193276,359746167128144,2025-08-05 10:24:53.933255,t,16,567795112,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193274,359746167128144,2025-08-05 10:20:17.672005,t,16,567518838,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193263,359746167128144,2025-08-05 09:56:36.523468,t,16,566097649,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193255,359746167128144,2025-08-05 09:49:39.656267,t,16,565680824,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193252,359746167128144,2025-08-05 09:41:42.935697,t,16,565204014,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193249,359746167128144,2025-08-05 09:40:28.157692,t,16,565129289,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193248,359746167128144,2025-08-05 09:39:31.104986,t,16,565072198,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193247,359746167128144,2025-08-05 09:38:17.412969,t,16,564998558,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193234,359746167128144,2025-08-05 09:15:35.098310,t,16,563636162,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193219,359746167128144,2025-08-05 08:58:35.230623,t,16,562616214,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193210,359746167128144,2025-08-05 08:50:39.100380,t,16,562140133,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193204,359746167128144,2025-08-05 08:41:40.882800,t,16,561601875,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193184,359746167128144,2025-08-05 08:07:51.427464,t,16,559572382,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193183,359746167128144,2025-08-05 08:04:34.132464,t,16,559375087,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193180,359746167128144,2025-08-05 08:03:18.071112,t,16,559298991,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193178,359746167128144,2025-08-05 07:59:02.403322,t,16,559043285,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193169,359746167128144,2025-08-05 07:43:13.543875,t,16,558094468,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193164,359746167128144,2025-08-05 07:30:34.711852,t,16,557335586,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193152,359746167128144,2025-08-05 07:14:54.890990,t,16,556395779,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193145,359746167128144,2025-08-05 07:05:17.884458,t,16,555818799,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193142,359746167128144,2025-08-05 06:58:02.140960,t,16,555382960,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193135,359746167128144,2025-08-05 06:45:24.553616,t,16,554625386,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193129,359746167128144,2025-08-05 06:39:49.818245,t,16,554290642,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193125,359746167128144,2025-08-05 06:33:34.126017,t,16,553914929,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193124,359746167128144,2025-08-05 06:32:18.930551,t,16,553839751,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193115,359746167128144,2025-08-05 06:19:00.867787,t,16,553041638,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193107,359746167128144,2025-08-05 06:03:41.808674,t,16,552122601,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193105,359746167128144,2025-08-05 06:02:04.237320,t,16,552024980,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193102,359746167128144,2025-08-05 05:54:24.807481,t,16,551565566,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−90
193095,359746167128144,2025-08-05 05:38:49.046479,t,16,550629758,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−89
193094,359746167128144,2025-08-05 05:36:12.236785,t,16,550472938,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193082,359746167128144,2025-08-05 05:13:13.249287,t,16,549093979,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
193077,359746167128144,2025-08-05 05:05:15.323807,t,16,548616040,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193073,359746167128144,2025-08-05 04:57:14.044361,t,16,548134753,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193058,359746167128144,2025-08-05 04:18:28.717036,t,16,545809290,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−87
193044,359746167128144,2025-08-05 03:44:06.007408,t,16,543746513,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−88
193036,359746167128144,2025-08-05 03:20:06.171341,t,16,542306672,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
193029,359746167128144,2025-08-05 03:05:49.188543,t,16,541449634,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
193013,359746167128144,2025-08-05 02:17:10.469462,t,16,538530847,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
193010,359746167128144,2025-08-05 02:04:32.697859,t,16,537773066,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
193008,359746167128144,2025-08-05 02:02:37.031609,t,16,537657386,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
193007,359746167128144,2025-08-05 02:01:44.369322,t,16,537604709,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−86
192999,359746167128144,2025-08-05 01:50:26.614628,t,16,536926953,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192991,359746167128144,2025-08-05 01:22:45.027433,t,16,535265325,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192989,359746167128144,2025-08-05 01:19:27.592085,t,16,535067873,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192987,359746167128144,2025-08-05 01:18:12.301568,t,16,534992632,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192984,359746167128144,2025-08-05 01:11:56.553078,t,16,534616821,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192981,359746167128144,2025-08-05 01:10:22.475197,t,16,534522745,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−85
192980,359746167128144,2025-08-05 01:00:23.610651,t,16,533923833,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−84
192971,359746167128144,2025-08-05 00:38:41.908410,t,16,532622102,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
192965,359746167128144,2025-08-05 00:31:04.549117,t,16,532164730,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−83
192964,359746167128144,2025-08-05 00:24:06.785434,t,16,531746982,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
192957,359746167128144,2025-08-05 00:16:28.363149,t,16,531288545,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
192954,359746167128144,2025-08-05 00:09:33.003929,t,16,530873171,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
192940,359746167128144,2025-08-04 23:41:52.407294,t,16,529212534,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−82
192924,359746167128144,2025-08-04 22:47:29.084899,t,16,525949106,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81
192923,359746167128144,2025-08-04 22:42:51.714070,t,16,525671743,v0.0.3-35-g0b0b003d-dirty,mfw_nrf9160_1.3.5,−81
